elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
315,3D_frame,35,36,-0.014391657538029547,-0.05446794001742683,-0.3852302108507189,0.06398551893745465,6.017607431665444,0.3066235303662612,0.014391657538029547,0.05446794001742683,0.4852302108507189,-0.06398551893745465,-3.924789710745254,-0.5789632304533958
316,3D_frame,36,17,0.014466116630506193,0.6387618657685556,-3.4871520724775538,0.0976751953208612,3.895595586726406,1.1529794634433017,-0.014466116630506193,-0.6387618657685556,3.5871520724775534,-0.0976751953208612,13.706831442328044,2.0408298653994734
317,3D_frame,6,37,-0.022413294566969853,-0.9180504594041068,2.315297074128675,-0.14916638712973684,-8.93490612937786,-3.057497556495825,0.022413294566969853,0.9180504594041068,-2.2152970741286753,0.14916638712973684,-2.474912574598813,-1.532754740524707
318,3D_frame,37,38,0.022547628375419522,0.12978560854394194,0.3141915565101698,-0.07708475990209185,2.479624160117131,1.0878040652883074,-0.022547628375419522,-0.12978560854394194,-0.2141915565101698,0.07708475990209185,-3.8839152760012987,-0.43887602256859726
319,3D_frame,38,39,0.022544528435538363,-0.13076526678905465,-0.23788203201082753,0.07729214842050594,3.8839198851520016,0.4389034641885212,-0.022544528435538363,0.13076526678905465,0.3378820320108275,-0.07729214842050594,-2.527843058431183,-1.092729798133794
320,3D_frame,39,18,-0.022678862243988032,0.9228218389330598,-2.2390086029645007,0.14895899861132275,2.523200428283294,1.5402693302285986,0.022678862243988032,-0.9228218389330598,2.3390086029645003,-0.14895899861132275,8.838509253205876,3.0738398644367013
401,3D_frame,25,28,-1.0140984144806353,-0.04482029967671148,0.9685587917508781,0.008315466204981144,-0.23126493908535917,-0.4405912049352647,1.0140984144806353,0.04482029967671148,1.9214252082491217,-0.008315466204981144,0.13619006822139834,-0.37406256198864307
402,3D_frame,28,31,-1.7327299363070416,-0.01711081721967607,1.0519451145399752,0.034160590615541914,-0.3746397732494975,-0.20615262785956268,1.7327299363070416,0.01711081721967607,1.8380388854600254,-0.034160590615541914,-1.2360649006290858,-0.10485358592526955
403,3D_frame,31,34,-1.7382625704411971,0.01625286733842842,0.8770762059775639,-0.033988697375791854,1.2096360516326294,0.09711141955176418,1.7382625704411971,-0.01625286733842842,2.0129077940224356,0.033988697375791854,0.3580765565191646,0.19830069719151075
404,3D_frame,34,37,-1.0478360679480367,0.04496092294238936,0.9888784823814821,-0.004711585518314139,-0.39232394053816844,0.3722590601644703,1.0478360679480367,-0.04496092294238936,1.9011055176185185,0.004711585518314139,-0.07208162722764566,0.4449506752363988
405,3D_frame,26,29,0.24174232623805736,-3.169877099276198e-06,0.24826740093667815,5.779284566809048e-06,-0.16344745394280236,-2.7676181522957534e-05,-0.24174232623805736,3.169877099276198e-06,0.4605965990633218,-5.779284566809048e-06,-0.054290137482259304,-2.9939504633486642e-05
406,3D_frame,29,32,0.3677011004027193,-3.6079921387868975e-06,0.267417748724035,9.911090817067947e-06,-0.21228269895986696,-3.2607098732102925e-05,-0.3677011004027193,3.6079921387868975e-06,0.44144625127596504,-9.911090817067947e-06,-0.35353161384819254,-3.297176638248774e-05
407,3D_frame,32,35,0.3693699875435321,-3.5001296919137232e-06,0.21538668186614063,-1.0033941171231987e-05,0.28931961973910947,-3.2289635431931e-05,-0.3693699875435321,3.5001296919137232e-06,0.4934773181338592,1.0033941171231987e-05,0.09058273866191757,-3.132872184829282e-05
408,3D_frame,35,38,0.2605508753329957,-3.099939881160733e-06,0.2567904114789625,-4.609150699651799e-06,-0.21827492271902382,-2.8902887358572654e-05,-0.2605508753329957,3.099939881160733e-06,0.4520735885210376,4.609150699651799e-06,-0.15437690832259787,-2.7441619921404832e-05
409,3D_frame,27,30,-1.0175237791655647,0.04487754274730761,0.9686096681735215,-0.00822884947675112,-0.231821196199113,0.44107112392143827,1.0175237791655647,-0.04487754274730761,1.9213743318264782,0.00822884947675112,0.13582159547718753,0.3746230930536249
410,3D_frame,30,33,-1.7409503455931237,0.017130640120007753,1.0520826027518662,-0.03401056017814913,-0.37488761761861955,0.2064857781265976,1.7409503455931237,-0.017130640120007753,1.8379013972481344,0.03401056017814913,-1.2383160419992976,0.10488073669466332
411,3D_frame,33,36,-1.7468169115080983,-0.016365616510990662,0.8769195674195298,0.03383675416673668,1.211893294810598,-0.09788602961012895,1.7468169115080983,0.016365616510990662,2.013064432580469,-0.03383675416673668,0.3586663757720254,-0.1995754160936373
412,3D_frame,36,39,-1.0535871057221087,-0.0452233906795264,0.9888574290463388,0.004642630147893673,-0.392356052155431,-0.37444081689626874,1.0535871057221087,0.0452233906795264,1.9011265709536618,-0.004642630147893673,-0.07166685019081953,-0.4475395320948032
501,3D_truss,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3D_truss,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,3D_truss,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3D_truss,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,3D_truss,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3D_truss,8,21,3.8721577099791133,0.0,0.0,0.0,0.0,0.0,-3.8721577099791133,0.0,0.0,0.0,0.0,0.0
507,3D_truss,20,9,3.9332325002611306,0.0,0.0,0.0,0.0,0.0,-3.9332325002611306,0.0,0.0,0.0,0.0,0.0
508,3D_truss,9,22,4.2415787908542875,0.0,0.0,0.0,0.0,0.0,-4.2415787908542875,0.0,0.0,0.0,0.0,0.0
509,3D_truss,21,10,4.262282586020071,0.0,0.0,0.0,0.0,0.0,-4.262282586020071,0.0,0.0,0.0,0.0,0.0
510,3D_truss,10,23,4.320289787421769,0.0,0.0,0.0,0.0,0.0,-4.320289787421769,0.0,0.0,0.0,0.0,0.0
511,3D_truss,22,11,4.319102186412882,0.0,0.0,0.0,0.0,0.0,-4.319102186412882,0.0,0.0,0.0,0.0,0.0
512,3D_truss,11,24,4.035066361607277,0.0,0.0,0.0,0.0,0.0,-4.035066361607277,0.0,0.0,0.0,0.0,0.0
513,3D_truss,23,12,4.0042275311069675,0.0,0.0,0.0,0.0,0.0,-4.0042275311069675,0.0,0.0,0.0,0.0,0.0
