elem_id,type,node_i,node_j,Fx_i_local,Fy_i_local,Fz_i_local,Mx_i_local,My_i_local,Mz_i_local,Fx_j_local,Fy_j_local,Fz_j_local,Mx_j_local,My_j_local,Mz_j_local
306,3D_frame,28,29,7.073266570827492e-05,0.0019440722283189382,-0.5130187062955205,-0.01054217167078727,-0.005437723697941266,0.06786897255959401,-7.073266570827492e-05,-0.0019440722283189382,0.5130187062955205,0.01054217167078727,2.5705312551755455,-0.05814861141799921
307,3D_frame,29,30,7.073266570827942e-05,-0.0019440722283190492,0.5130187062955223,0.010542171670787265,-2.5705312551755384,0.05814861141799921,-7.073266570827942e-05,0.0019440722283190492,-0.5130187062955223,-0.010542171670787265,0.005437723697927055,-0.06786897255959468
308,3D_frame,30,15,-7.07326657082749e-05,0.05359667780720759,0.5173708138626303,-0.004667136270104907,-0.005442545219839445,0.07098290252922201,7.07326657082749e-05,-0.05359667780720759,-0.5173708138626303,0.004667136270104907,-2.581411524093312,0.1970004865068158
309,3D_frame,4,31,-9.312467262753373e-05,2.6935438462993844e-07,-0.41774147147493856,-1.07904539685333e-07,2.0935538857397145,8.790800217761685e-07,9.312467262753373e-05,-2.6935438462993844e-07,0.41774147147493856,1.07904539685333e-07,-0.004846528365025193,4.676919010959679e-07
310,3D_frame,31,32,9.312467262752804e-05,-9.69523337723821e-08,-0.4217908927941263,-5.932998113561916e-09,0.005277024932947683,-4.480748947433e-07,-9.312467262752804e-05,9.69523337723821e-08,0.4217908927941263,5.932998113561916e-09,2.1036774390376856,-3.6686774174121695e-08
311,3D_frame,32,33,9.312467262753396e-05,9.695233371687095e-08,0.4217908927941263,5.932998124736173e-09,-2.103677439037682,3.668677384105479e-08,-9.312467262753396e-05,-9.695233371687095e-08,-0.4217908927941263,-5.932998124736173e-09,-0.00527702493294413,4.480748946322777e-07
312,3D_frame,33,16,-9.312467262752827e-05,-2.69354384657694e-07,0.417741471474935,1.0790453967415874e-07,0.004846528365032299,-4.676919013180125e-07,9.312467262752827e-05,2.69354384657694e-07,-0.417741471474935,-1.0790453967415874e-07,-2.093553885739702,-8.790800219982131e-07
313,3D_frame,5,34,-7.07314914340948e-05,0.05359741162294496,-0.51737079615895,-0.004667533065300144,2.5814114510621557,0.19700286621623775,7.07314914340948e-05,-0.05359741162294496,0.51737079615895,0.004667533065300144,0.005442529732583523,0.07098419189848681
314,3D_frame,34,35,7.073149143410128e-05,-0.0019443618946526353,-0.5130187009703491,0.010542117558891319,-0.005437708238904548,-0.06787024189550683,-7.073149143410128e-05,0.0019443618946526353,0.5130187009703491,-0.010542117558891319,2.570531213090657,0.05814843242224388
315,3D_frame,35,36,7.073149143409475e-05,0.0019443618946526353,0.5130187009703491,-0.010542117558891305,-2.570531213090657,-0.0581484324222441,-7.073149143409475e-05,-0.0019443618946526353,-0.5130187009703491,0.010542117558891305,0.005437708238908101,0.06787024189550728
